"Cancer_Type","Dataset","Regulation","Input_Class","Selection_Criterion","Input_Gene_Count","Correction_Method","Domain_Scope","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,366,45,2,0.0444444444444444,0.00546448087431694,"KEGG:05014","KEGG","Amyotrophic lateral sclerosis",8716,429,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,267,45,1,0.0222222222222222,0.00374531835205993,"KEGG:05012","KEGG","Parkinson disease",8716,428,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,60,45,2,0.0444444444444444,0.0333333333333333,"KEGG:04978","KEGG","Mineral absorption",8716,423,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,90,45,1,0.0222222222222222,0.0111111111111111,"KEGG:04976","KEGG","Bile secretion",8716,421,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,103,45,3,0.0666666666666667,0.029126213592233,"KEGG:04974","KEGG","Protein digestion and absorption",8716,419,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,48,45,2,0.0444444444444444,0.0416666666666667,"KEGG:04973","KEGG","Carbohydrate digestion and absorption",8716,418,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,102,45,2,0.0444444444444444,0.0196078431372549,"KEGG:04972","KEGG","Pancreatic secretion",8716,417,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,76,45,1,0.0222222222222222,0.0131578947368421,"KEGG:04971","KEGG","Gastric acid secretion",8716,416,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,91,45,1,0.0222222222222222,0.010989010989011,"KEGG:04970","KEGG","Salivary secretion",8716,415,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,152,45,1,0.0222222222222222,0.00657894736842105,"KEGG:04934","KEGG","Cushing syndrome",8716,405,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,77,45,1,0.0222222222222222,0.012987012987013,"KEGG:05212","KEGG","Pancreatic cancer",8716,479,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,87,45,1,0.0222222222222222,0.0114942528735632,"KEGG:05210","KEGG","Colorectal cancer",8716,477,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,225,45,1,0.0222222222222222,0.00444444444444444,"KEGG:05208","KEGG","Chemical carcinogenesis - reactive oxygen species",8716,476,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,216,45,3,0.0666666666666667,0.0138888888888889,"KEGG:05207","KEGG","Chemical carcinogenesis - receptor activation",8716,475,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,323,45,2,0.0444444444444444,0.00619195046439629,"KEGG:05206","KEGG","MicroRNAs in cancer",8716,474,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,204,45,2,0.0444444444444444,0.00980392156862745,"KEGG:05205","KEGG","Proteoglycans in cancer",8716,473,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,68,45,1,0.0222222222222222,0.0147058823529412,"KEGG:05204","KEGG","Chemical carcinogenesis - DNA adducts",8716,472,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,202,45,1,0.0222222222222222,0.00495049504950495,"KEGG:05203","KEGG","Viral carcinogenesis",8716,471,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,198,45,4,0.0888888888888889,0.0202020202020202,"KEGG:05202","KEGG","Transcriptional misregulation in cancer",8716,470,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,530,45,3,0.0666666666666667,0.00566037735849057,"KEGG:05200","KEGG","Pathways in cancer",8716,469,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,234,45,1,0.0222222222222222,0.00427350427350427,"KEGG:05171","KEGG","Coronavirus disease - COVID-19",8716,468,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,331,45,1,0.0222222222222222,0.00302114803625378,"KEGG:05165","KEGG","Human papillomavirus infection",8716,462,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,169,45,1,0.0222222222222222,0.00591715976331361,"KEGG:05164","KEGG","Influenza A",8716,461,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,156,45,2,0.0444444444444444,0.0128205128205128,"KEGG:05160","KEGG","Hepatitis C",8716,457,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,176,45,1,0.0222222222222222,0.00568181818181818,"KEGG:05152","KEGG","Tuberculosis",8716,456,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,87,45,1,0.0222222222222222,0.0114942528735632,"KEGG:05150","KEGG","Staphylococcus aureus infection",8716,455,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,215,45,1,0.0222222222222222,0.00465116279069767,"KEGG:05417","KEGG","Lipid and atherosclerosis",8716,510,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,204,45,1,0.0222222222222222,0.00490196078431373,"KEGG:05415","KEGG","Diabetic cardiomyopathy",8716,508,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,136,45,1,0.0222222222222222,0.00735294117647059,"KEGG:05322","KEGG","Systemic lupus erythematosus",8716,500,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,90,45,1,0.0222222222222222,0.0111111111111111,"KEGG:05235","KEGG","PD-L1 expression and PD-1 checkpoint pathway in cancer",8716,496,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,99,45,1,0.0222222222222222,0.0101010101010101,"KEGG:05231","KEGG","Choline metabolism in cancer",8716,495,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,150,45,1,0.0222222222222222,0.00666666666666667,"KEGG:05226","KEGG","Gastric cancer",8716,493,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,148,45,1,0.0222222222222222,0.00675675675675676,"KEGG:05224","KEGG","Breast cancer",8716,491,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,73,45,1,0.0222222222222222,0.0136986301369863,"KEGG:05223","KEGG","Non-small cell lung cancer",8716,490,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,41,45,1,0.0222222222222222,0.024390243902439,"KEGG:05219","KEGG","Bladder cancer",8716,486,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,73,45,1,0.0222222222222222,0.0136986301369863,"KEGG:05218","KEGG","Melanoma",8716,485,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,106,45,2,0.0444444444444444,0.0188679245283019,"KEGG:05215","KEGG","Prostate cancer",8716,482,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,76,45,2,0.0444444444444444,0.0263157894736842,"KEGG:05214","KEGG","Glioma",8716,481,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,59,45,1,0.0222222222222222,0.0169491525423729,"KEGG:05213","KEGG","Endometrial cancer",8716,480,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,0.242234412452005,60,14,2,0.142857142857143,0.0333333333333333,"KEGG:04330","KEGG","Notch signaling pathway",8716,310,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,0.265434238473303,215,14,3,0.214285714285714,0.013953488372093,"KEGG:04382","KEGG","Cornified envelope formation",8716,319,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,0.374588163937306,75,14,2,0.142857142857143,0.0266666666666667,"KEGG:04115","KEGG","p53 signaling pathway",8716,278,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,0.568028216990129,93,14,2,0.142857142857143,0.021505376344086,"KEGG:04912","KEGG","GnRH signaling pathway",8716,383,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,0.603810605006718,96,14,2,0.142857142857143,0.0208333333333333,"KEGG:01522","KEGG","Endocrine resistance",8716,201,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,0.83894279533947,114,14,2,0.142857142857143,0.0175438596491228,"KEGG:04928","KEGG","Parathyroid hormone synthesis, secretion and action",8716,399,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,0.895833130413691,118,14,2,0.142857142857143,0.0169491525423729,"KEGG:04668","KEGG","TNF signaling pathway",8716,355,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,1,156,14,1,0.0714285714285714,0.00641025641025641,"KEGG:04218","KEGG","Cellular senescence",8716,304,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,1,110,14,1,0.0714285714285714,0.00909090909090909,"KEGG:04066","KEGG","HIF-1 signaling pathway",8716,264,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,1,85,14,1,0.0714285714285714,0.0117647058823529,"KEGG:04012","KEGG","ErbB signaling pathway",8716,252,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,1,8716,14,14,1,0.00160624139513538,"KEGG:00000","KEGG","KEGG root term",8716,1,""
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,1,138,14,2,0.142857142857143,0.0144927536231884,"KEGG:04915","KEGG","Estrogen signaling pathway",8716,386,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,1,90,14,1,0.0714285714285714,0.0111111111111111,"KEGG:04658","KEGG","Th1 and Th2 cell differentiation",8716,349,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,1,86,14,1,0.0714285714285714,0.0116279069767442,"KEGG:04610","KEGG","Complement and coagulation cascades",8716,333,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,1,399,14,2,0.142857142857143,0.0050125313283208,"KEGG:04519","KEGG","Cadherin signaling",8716,328,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,1,154,14,1,0.0714285714285714,0.00649350649350649,"KEGG:04518","KEGG","Integrin signaling",8716,327,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,1,297,14,1,0.0714285714285714,0.00336700336700337,"KEGG:04517","KEGG","IgSF CAM signaling",8716,326,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,1,157,14,1,0.0714285714285714,0.00636942675159236,"KEGG:04390","KEGG","Hippo signaling pathway",8716,320,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,1,138,14,2,0.142857142857143,0.0144927536231884,"KEGG:04371","KEGG","Apelin signaling pathway",8716,317,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,1,183,14,1,0.0714285714285714,0.00546448087431694,"KEGG:04360","KEGG","Axon guidance",8716,314,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,1,109,14,1,0.0714285714285714,0.00917431192660551,"KEGG:04350","KEGG","TGF-beta signaling pathway",8716,313,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,1,178,14,1,0.0714285714285714,0.00561797752808989,"KEGG:04310","KEGG","Wnt signaling pathway",8716,308,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,1,148,14,2,0.142857142857143,0.0135135135135135,"KEGG:05224","KEGG","Breast cancer",8716,491,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,1,41,14,1,0.0714285714285714,0.024390243902439,"KEGG:05219","KEGG","Bladder cancer",8716,486,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,1,216,14,1,0.0714285714285714,0.00462962962962963,"KEGG:05207","KEGG","Chemical carcinogenesis - receptor activation",8716,475,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,1,323,14,1,0.0714285714285714,0.00309597523219814,"KEGG:05206","KEGG","MicroRNAs in cancer",8716,474,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,1,204,14,1,0.0714285714285714,0.00490196078431373,"KEGG:05205","KEGG","Proteoglycans in cancer",8716,473,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,1,530,14,2,0.142857142857143,0.00377358490566038,"KEGG:05200","KEGG","Pathways in cancer",8716,469,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,1,234,14,1,0.0714285714285714,0.00427350427350427,"KEGG:05171","KEGG","Coronavirus disease - COVID-19",8716,468,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,1,331,14,2,0.142857142857143,0.00604229607250755,"KEGG:05165","KEGG","Human papillomavirus infection",8716,462,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,1,87,14,1,0.0714285714285714,0.0114942528735632,"KEGG:05150","KEGG","Staphylococcus aureus infection",8716,455,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,1,102,14,1,0.0714285714285714,0.00980392156862745,"KEGG:05142","KEGG","Chagas disease",8716,450,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,1,70,14,1,0.0714285714285714,0.0142857142857143,"KEGG:05120","KEGG","Epithelial cell signaling in Helicobacter pylori infection",8716,442,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,1,477,14,1,0.0714285714285714,0.00209643605870021,"KEGG:05022","KEGG","Pathways of neurodegeneration - multiple diseases",8716,433,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,1,386,14,1,0.0714285714285714,0.00259067357512953,"KEGG:05010","KEGG","Alzheimer disease",8716,427,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,1,31,14,1,0.0714285714285714,0.032258064516129,"KEGG:04981","KEGG","Folate transport and metabolism",8716,426,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,1,90,14,1,0.0714285714285714,0.0111111111111111,"KEGG:04976","KEGG","Bile secretion",8716,421,"KEGG:00000"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",FALSE,1,101,14,1,0.0714285714285714,0.0099009900990099,"KEGG:04933","KEGG","AGE-RAGE signaling pathway in diabetic complications",8716,404,"KEGG:00000"
"Melanoma","GSE99898","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",4,"g_SCS","annotated","query_1",FALSE,0.145812644565562,76,1,1,1,0.0131578947368421,"KEGG:05133","KEGG","Pertussis",8716,446,"KEGG:00000"
"Melanoma","GSE99898","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",4,"g_SCS","annotated","query_1",FALSE,0.164998518850502,86,1,1,1,0.0116279069767442,"KEGG:04610","KEGG","Complement and coagulation cascades",8716,333,"KEGG:00000"
"Melanoma","GSE99898","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",4,"g_SCS","annotated","query_1",FALSE,0.166917106278996,87,1,1,1,0.0114942528735632,"KEGG:05150","KEGG","Staphylococcus aureus infection",8716,455,"KEGG:00000"
"Melanoma","GSE99898","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",4,"g_SCS","annotated","query_1",FALSE,0.195695917706413,102,1,1,1,0.00980392156862745,"KEGG:05142","KEGG","Chagas disease",8716,450,"KEGG:00000"
"Melanoma","GSE99898","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",4,"g_SCS","annotated","query_1",FALSE,0.260927890275217,136,1,1,1,0.00735294117647059,"KEGG:05322","KEGG","Systemic lupus erythematosus",8716,500,"KEGG:00000"
"Melanoma","GSE99898","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",4,"g_SCS","annotated","query_1",FALSE,0.272439414846183,142,1,1,1,0.00704225352112676,"KEGG:04936","KEGG","Alcoholic liver disease",8716,407,"KEGG:00000"
"Melanoma","GSE99898","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",4,"g_SCS","annotated","query_1",FALSE,0.3012182262736,157,1,1,1,0.00636942675159236,"KEGG:04148","KEGG","Efferocytosis",8716,292,"KEGG:00000"
"Melanoma","GSE99898","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",4,"g_SCS","annotated","query_1",FALSE,0.44894945826765,234,1,1,1,0.00427350427350427,"KEGG:05171","KEGG","Coronavirus disease - COVID-19",8716,468,"KEGG:00000"
"Melanoma","GSE99898","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",4,"g_SCS","annotated","query_1",FALSE,0.525692955407425,274,1,1,1,0.00364963503649635,"KEGG:05020","KEGG","Prion disease",8716,432,"KEGG:00000"
"Melanoma","GSE99898","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",4,"g_SCS","annotated","query_1",FALSE,1,8716,1,1,1,0.000114731528223956,"KEGG:00000","KEGG","KEGG root term",8716,1,""
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,0.188820273022789,86,9,2,0.222222222222222,0.0232558139534884,"KEGG:05412","KEGG","Arrhythmogenic right ventricular cardiomyopathy",8716,506,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,0.201978392058593,89,9,2,0.222222222222222,0.0224719101123595,"KEGG:04512","KEGG","ECM-receptor interaction",8716,324,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,0.220176484961159,93,9,2,0.222222222222222,0.021505376344086,"KEGG:05222","KEGG","Small cell lung cancer",8716,489,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,0.248864641868994,99,9,2,0.222222222222222,0.0202020202020202,"KEGG:05410","KEGG","Hypertrophic cardiomyopathy",8716,505,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,0.274035727901782,104,9,2,0.222222222222222,0.0192307692307692,"KEGG:05414","KEGG","Dilated cardiomyopathy",8716,507,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,0.495059592275904,141,9,2,0.222222222222222,0.0141843971631206,"KEGG:05418","KEGG","Fluid shear stress and atherosclerosis",8716,511,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,0.586800363994379,154,9,2,0.222222222222222,0.012987012987013,"KEGG:04518","KEGG","Integrin signaling",8716,327,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,0.81247185473862,530,9,3,0.333333333333333,0.00566037735849057,"KEGG:05200","KEGG","Pathways in cancer",8716,469,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,0.948729679945875,198,9,2,0.222222222222222,0.0101010101010101,"KEGG:05202","KEGG","Transcriptional misregulation in cancer",8716,470,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,0.985427720806679,202,9,2,0.222222222222222,0.0099009900990099,"KEGG:04510","KEGG","Focal adhesion",8716,323,"KEGG:00000"
